loading policy + frozen prior...
config: {'steps': 5000, 'batch': 128, 'lr': 0.0001, 'max_len': 100, 'temp': 1.0, 'beta_kl': 0.02, 'target_kl': 3.0, 'beta_kl_min': 0.001, 'beta_kl_max': 20.0, 'kl_adapt_factor': 1.5, 'ppo_epochs': 4, 'clip_eps': 0.2, 'lambda_unc': 1.0, 'baseline_momentum': 0.95, 'threshold_window_batches': 20, 'threshold_percentile': 70.0, 'threshold_update_every': 50, 'threshold_init': 0.0, 'threshold_decay': 0.1, 'diversity_filter': True, 'df_bucket_size': 25, 'df_mode': 'generic', 'df_record_threshold': 0.5, 'replay': False, 'replay_capacity': 1000, 'replay_max_per_scaffold': 10, 'replay_min_reward': 0.4, 'replay_k': 24, 'replay_coef': 0.05, 'replay_start': 200, 'transfer_learning': True, 'tl_every': 500, 'tl_start': 1000, 'tl_epochs': 2, 'tl_batch': 128, 'tl_max_mols': 500, 'tl_min_mols': 50, 'tl_lr': 1e-05, 'tl_max_kl': 8.0, 'log_every': 10, 'save_every': 200, 'out': 'checkpoints/rl_v5b', 'seed': 42}
reward model scheme=A_primary threshold=8.0 lambda_unc=1.0 invalid_reward=-1.0

  step      loss   reward    tau   p_act    unc      kl   beta  valid%  uniq% scaf/uniq  >tau% AD%(top)  dfmult  sat   buf  bscaf   rnll    sec
  3100   -0.0109   -0.094 -0.079   0.057  0.151   4.278  0.008   100.0   95.3     0.566   25.8    100.0   0.960  105  1000    748  0.000   0.64
  3110    0.1996   -0.106 -0.079   0.046  0.152   3.777  0.086   100.0   97.7     0.656   22.7     91.7   0.958  105  1000    752  0.000   0.68
  3120    0.0316   -0.153 -0.079   0.053  0.206   2.117  0.086   100.0  100.0     0.805    4.7     91.7   0.992  106  1000    753  0.000   0.68
  3130   -0.0048   -0.140 -0.079   0.073  0.212   2.061  0.086   100.0  100.0     0.797    8.6     75.0   0.967  106  1000    756  0.000   0.71
  3140   -0.1211   -0.146 -0.079   0.057  0.203   1.925  0.011   100.0  100.0     0.805    7.0     75.0   0.959  106  1000    757  0.000   0.74
  3150   -0.0781   -0.159 -0.085   0.055  0.199   2.267  0.002    98.4  100.0     0.770   10.9     91.7   0.976  106  1000    759  0.000   0.71
  3160   -0.0501   -0.150 -0.085   0.041  0.184   2.228  0.002    99.2  100.0     0.717   10.9    100.0   0.999  106  1000    760  0.000   0.65
  3170   -0.0416   -0.116 -0.085   0.063  0.179   3.094  0.002   100.0  100.0     0.586   17.2    100.0   0.923  106  1000    760  0.000   0.73
  3180   -0.0500   -0.096 -0.085   0.074  0.170   3.626  0.002   100.0   98.4     0.690   25.8     91.7   0.940  107  1000    763  0.000   0.65
  3190   -0.0418   -0.058 -0.085   0.101  0.160   4.207  0.002   100.0   99.2     0.606   27.3    100.0   0.922  107  1000    765  0.000   0.66
  3200    0.0713   -0.030 -0.081   0.113  0.144   5.085  0.026   100.0   96.1     0.585   35.9    100.0   0.895  109  1000    773  0.000   0.68
      saved checkpoint @ step 3200 | examples: ['CCCn1cncc1-c1ccncc1', 'O=C(COc1ccccc1Oc1ccccc1)c1ccccc1', 'Cc1ccc(C(=O)NCc2ccc(C(=O)O)cc2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1', 'COc1cc(N2CCCCC2)ccc1Nc1nccc(-c2cccnc2)n1', 'Cc1ccc(S(=O)(=O)N/N=C\\c2ccccc2)cc1']
  3210    0.2572   -0.108 -0.081   0.089  0.197   2.897  0.195   100.0  100.0     0.797   10.9     91.7   0.946  111  1000    790  0.000   0.73
  3220   -0.0302   -0.166 -0.081   0.072  0.222   2.125  0.130    98.4  100.0     0.905    7.0     83.3   0.974  112  1000    796  0.000   0.67
  3230   -0.2073   -0.162 -0.081   0.081  0.235   2.013  0.017    99.2  100.0     0.906    3.9     91.7   0.997  112  1000    800  0.000   0.71
  3240   -0.1421   -0.161 -0.081   0.062  0.207   2.134  0.001    98.4  100.0     0.857    7.8    100.0   0.982  112  1000    800  0.000   0.70
  3250   -0.0956   -0.149 -0.087   0.066  0.208   2.437  0.001    99.2  100.0     0.795   10.2    100.0   0.966  112  1000    801  0.000   0.66
  3260   -0.0685   -0.136 -0.087   0.044  0.179   2.879  0.001   100.0   99.2     0.740   15.6     91.7   0.974  112  1000    801  0.000   0.71
  3270   -0.0487   -0.123 -0.087   0.040  0.163   3.233  0.001   100.0  100.0     0.672   18.8     83.3   0.967  112  1000    801  0.000   0.71
  3280   -0.0471   -0.108 -0.087   0.045  0.152   3.825  0.001   100.0   99.2     0.583   28.1    100.0   0.967  112  1000    802  0.000   0.73
  3290   -0.0170   -0.105 -0.087   0.034  0.138   4.902  0.003   100.0   95.3     0.598   33.6     91.7   0.960  112  1000    803  0.000   0.72
  3300    0.2634   -0.078 -0.081   0.059  0.137   4.581  0.086   100.0   96.9     0.597   30.5     91.7   0.967  112  1000    805  0.000   0.71
  3310    0.0486   -0.124 -0.081   0.077  0.201   2.360  0.086   100.0  100.0     0.797   10.2     91.7   0.972  112  1000    807  0.000   0.69
  3320   -0.0636   -0.159 -0.081   0.062  0.221   1.804  0.038   100.0  100.0     0.867    6.2     91.7   0.997  112  1000    810  0.000   0.69
  3330   -0.0749   -0.156 -0.081   0.062  0.210   1.875  0.017    99.2  100.0     0.850    6.2    100.0   0.974  112  1000    812  0.000   0.68
  3340   -0.0611   -0.097 -0.081   0.102  0.199   2.715  0.017   100.0  100.0     0.797   14.8    100.0   0.944  112  1000    814  0.000   0.76
  3350   -0.0265   -0.124 -0.086   0.087  0.203   2.791  0.017    99.2  100.0     0.787   10.9    100.0   0.937  113  1000    825  0.000   0.73
  3360   -0.0229   -0.122 -0.086   0.067  0.189   2.793  0.017   100.0   99.2     0.756   14.1     91.7   0.976  113  1000    835  0.000   0.68
  3370   -0.0385   -0.050 -0.086   0.150  0.200   3.739  0.017   100.0  100.0     0.742   26.6    100.0   0.936  114  1000    862  0.000   0.70
  3380    0.3867    0.031 -0.086   0.250  0.219   5.285  0.130   100.0   99.2     0.819   35.9    100.0   0.912  114  1000    907  0.000   0.75
  3390    0.0653   -0.150 -0.086   0.068  0.210   2.101  0.130    99.2   99.2     0.810    7.0     91.7   0.991  114  1000    938  0.000   0.72
  3400   -0.1247   -0.144 -0.091   0.071  0.214   2.224  0.026   100.0  100.0     0.820    8.6    100.0   0.969  114  1000    940  0.000   0.75
      saved checkpoint @ step 3400 | examples: ['Cc1ccc(CNC(=O)c2cccc(-c3ccc(Cl)cc3)n2)cc1', 'CCNCCS(=O)(=O)N1CCOCCC1c1cc(C)ccn1', 'C=CCNc1ccccc1', 'COc1cc(OC)cc(C(C)O)c1', 'O=C(Cc1ccccc1F)Nc1ccc(OC(F)F)cc1']
  3410   -0.1103   -0.157 -0.091   0.057  0.214   1.915  0.001   100.0  100.0     0.844    6.2    100.0   0.982  114  1000    941  0.000   0.67
  3420   -0.0741   -0.136 -0.091   0.063  0.200   2.491  0.001   100.0  100.0     0.781   14.1    100.0   0.961  114  1000    944  0.000   0.68
  3430   -0.0494   -0.128 -0.091   0.061  0.182   2.716  0.001    99.2  100.0     0.764   17.2     91.7   0.929  114  1000    944  0.000   0.63
  3440   -0.0653   -0.062 -0.091   0.125  0.187   3.777  0.001   100.0   99.2     0.685   29.7    100.0   0.914  115  1000    955  0.000   0.67
  3450   -0.0673   -0.036 -0.092   0.139  0.175   4.757  0.002   100.0   99.2     0.709   34.4    100.0   0.937  116  1000    979  0.000   0.72
  3460    0.4939    0.025 -0.092   0.218  0.193   6.050  0.130   100.0   99.2     0.693   43.8    100.0   0.901  118  1000   1000  0.000   0.75
  3470    0.1722   -0.140 -0.092   0.061  0.200   2.360  0.292   100.0  100.0     0.797   12.5     83.3   0.968  119  1000   1000  0.000   0.73
  3480   -0.2317   -0.164 -0.092   0.063  0.226   2.048  0.086   100.0  100.0     0.859    7.8    100.0   0.997  119  1000   1000  0.000   0.68
  3490   -0.2409   -0.146 -0.092   0.069  0.215   2.291  0.026   100.0   99.2     0.850    7.8    100.0   0.984  119  1000   1000  0.000   0.66
      TL @ step 3500: 500 mols, 2/2 epochs, nll 0.353, kl_after 2.44
  3500   -0.1318   -0.159 -0.097   0.046  0.189   2.590  0.026    98.4  100.0     0.817   11.7     91.7   0.992  119  1000   1000  0.000   0.67
  3510   -0.0870   -0.136 -0.097   0.056  0.192   2.670  0.026   100.0  100.0     0.781   16.4     83.3   0.969  119  1000   1000  0.000   0.66
  3520   -0.0774   -0.130 -0.097   0.068  0.197   2.731  0.017   100.0   99.2     0.685   17.2     91.7   0.960  119  1000   1000  0.000   0.71
  3530   -0.0456   -0.132 -0.097   0.067  0.191   2.618  0.017    99.2  100.0     0.764   18.0     91.7   0.980  119  1000   1000  0.000   0.68
  3540   -0.0257   -0.111 -0.097   0.079  0.190   2.820  0.017   100.0  100.0     0.727   19.5    100.0   0.953  119  1000   1000  0.000   0.75
  3550   -0.0297   -0.100 -0.099   0.087  0.187   3.397  0.017   100.0  100.0     0.680   28.1     75.0   0.943  119  1000   1000  0.000   0.87
  3560   -0.0137   -0.096 -0.099   0.091  0.187   3.493  0.017   100.0  100.0     0.742   26.6    100.0   0.921  119  1000   1000  0.000   0.84
  3570   -0.0150   -0.107 -0.099   0.084  0.191   2.878  0.017   100.0  100.0     0.711   18.8    100.0   0.933  119  1000   1000  0.000   0.76
  3580   -0.0206   -0.054 -0.099   0.140  0.194   3.837  0.017   100.0  100.0     0.734   28.1    100.0   0.903  120  1000   1000  0.000   0.79
  3590    0.1197   -0.118 -0.099   0.100  0.202   3.094  0.086    98.4   99.2     0.784   20.3    100.0   0.975  123  1000   1000  0.000   0.86
  3600    0.0271   -0.166 -0.101   0.060  0.210   2.028  0.086    98.4  100.0     0.802    9.4     83.3   0.983  124  1000   1000  0.000   0.77
      saved checkpoint @ step 3600 | examples: ['CCCCCCCCCCCCCCC(=O)O', 'COc1cc(/C=C/C(=O)N2CCOCC2)ccc1O', 'CC(NC(=O)c1ccc(Cl)cc1)c1nnc(SCC(=O)Nc2ccc(F)cc2)n1C', 'COc1ccc(/C=N/NC(=O)c2cccs2)cc1OCC#N', 'OC(c1ccccc1)c1nnc(NCc2ccc(-c3ccccc3)cc2)o1']
  3610   -0.0732   -0.132 -0.101   0.085  0.217   2.074  0.038   100.0  100.0     0.883   12.5    100.0   0.970  124  1000   1000  0.000   0.80
  3620   -0.0771   -0.108 -0.101   0.103  0.211   2.593  0.026   100.0  100.0     0.844   17.2    100.0   0.961  124  1000   1000  0.000   0.79
  3630   -0.0525   -0.123 -0.101   0.091  0.214   2.423  0.026   100.0  100.0     0.789   17.2     91.7   0.972  124  1000   1000  0.000   0.77
  3640   -0.0548   -0.099 -0.101   0.117  0.216   2.708  0.017   100.0  100.0     0.812   18.8     91.7   0.954  125  1000   1000  0.000   0.80
  3650   -0.0488   -0.089 -0.104   0.127  0.217   3.111  0.017   100.0  100.0     0.789   25.0    100.0   0.961  126  1000   1000  0.000   0.79
  3660   -0.0086    0.009 -0.104   0.225  0.208   4.719  0.026    99.2   99.2     0.754   40.6    100.0   0.872  129  1000   1000  0.000   0.76
  3670    0.1982   -0.015 -0.104   0.206  0.214   4.571  0.086    99.2   99.2     0.810   30.5    100.0   0.915  132  1000   1000  0.000   0.81
  3680    0.1123   -0.091 -0.104   0.147  0.238   3.035  0.130   100.0  100.0     0.930   18.0    100.0   0.965  133  1000   1000  0.000   0.86
  3690   -0.1389   -0.163 -0.104   0.075  0.230   1.805  0.038    99.2  100.0     0.921    6.2     83.3   0.978  133  1000   1000  0.000   0.77
  3700   -0.1527   -0.137 -0.108   0.088  0.217   1.962  0.005    99.2  100.0     0.858   13.3     91.7   0.962  133  1000   1000  0.000   0.78
  3710   -0.1177   -0.098 -0.108   0.119  0.209   3.116  0.005    99.2   99.2     0.857   22.7     91.7   0.963  133  1000   1000  0.000   0.84
  3720   -0.0878   -0.047 -0.108   0.153  0.201   3.785  0.005   100.0  100.0     0.766   28.9    100.0   0.921  134  1000   1000  0.000   0.84
  3730   -0.0179   -0.036 -0.108   0.184  0.204   5.214  0.017    98.4  100.0     0.794   36.7    100.0   0.911  138  1000   1000  0.000   0.77
  3740    0.9014   -0.020 -0.108   0.225  0.229   4.969  0.292    98.4   99.2     0.888   35.9    100.0   0.922  138  1000   1000  0.000   0.78
  3750   -0.1624   -0.169 -0.110   0.071  0.241   1.854  0.130   100.0  100.0     0.867    7.0     83.3   0.988  138  1000   1000  0.000   0.77
  3760   -0.2928   -0.165 -0.110   0.055  0.212   1.774  0.017    99.2  100.0     0.874   13.3     75.0   0.999  138  1000   1000  0.000   0.69
  3770   -0.1876   -0.153 -0.110   0.053  0.206   2.368  0.008   100.0  100.0     0.797   14.1     83.3   0.964  138  1000   1000  0.000   0.74
  3780   -0.1144   -0.149 -0.110   0.048  0.197   2.238  0.008   100.0  100.0     0.750   15.6    100.0   0.991  138  1000   1000  0.000   0.86
  3790   -0.0637   -0.150 -0.110   0.049  0.191   2.815  0.008    99.2  100.0     0.795   21.1     91.7   0.980  138  1000   1000  0.000   0.74
  3800   -0.0469   -0.136 -0.112   0.057  0.185   3.085  0.008    99.2  100.0     0.732   28.9     75.0   0.941  138  1000   1000  0.000   0.75
      saved checkpoint @ step 3800 | examples: ['CC(=O)NCC(=O)NCC(=O)Nc1ccc(OC(F)(F)F)cc1', 'NCCNc1ccnc2cc(Cl)ccc12', 'O=C(O)CCc1cccc(Cl)c1', 'CN(Cc1ccc(Cl)cc1)C(=O)c1ccc(COc2ccc(Cl)cc2)cc1', 'CCCCCCc1ccc(-c2ccc(-c3ccccc3)cc2O)cc1']
  3810   -0.0256   -0.128 -0.112   0.053  0.173   2.937  0.008    99.2  100.0     0.685   25.0    100.0   0.976  138  1000   1000  0.000   0.78
  3820   -0.0083   -0.139 -0.112   0.058  0.189   3.147  0.008    99.2  100.0     0.764   28.9    100.0   0.972  138  1000   1000  0.000   0.82
  3830   -0.0094   -0.133 -0.112   0.038  0.171   3.166  0.008   100.0   98.4     0.667   25.8    100.0   0.992  138  1000   1000  0.000   0.69
  3840   -0.0125   -0.116 -0.112   0.031  0.147   3.987  0.008   100.0   94.5     0.636   39.1    100.0   0.975  138  1000   1000  0.000   0.66
  3850    0.0254   -0.105 -0.089   0.025  0.130   4.650  0.011   100.0   94.5     0.488   35.2    100.0   0.992  138  1000   1000  0.000   0.75
  3860    0.1694   -0.088 -0.089   0.043  0.131   4.449  0.058   100.0   94.5     0.455   36.7    100.0   0.968  138  1000   1000  0.000   0.73
  3870    0.0617   -0.128 -0.089   0.042  0.162   3.059  0.058    99.2   98.4     0.664   23.4    100.0   0.968  138  1000   1000  0.000   0.77
  3880    0.0285   -0.138 -0.089   0.058  0.188   2.680  0.058    99.2  100.0     0.717   15.6    100.0   0.951  139  1000   1000  0.000   0.77
  3890   -0.0064   -0.133 -0.089   0.060  0.193   2.089  0.058   100.0  100.0     0.789   10.2     83.3   0.975  139  1000   1000  0.000   0.75
  3900   -0.0012   -0.148 -0.094   0.059  0.208   2.236  0.058   100.0  100.0     0.773   11.7     75.0   0.996  139  1000   1000  0.000   0.70
  3910   -0.0805   -0.139 -0.094   0.078  0.217   1.982  0.017   100.0  100.0     0.852    8.6     91.7   0.956  139  1000   1000  0.000   0.69
  3920   -0.0603   -0.134 -0.094   0.080  0.214   2.217  0.011   100.0  100.0     0.750   10.9    100.0   0.962  139  1000   1000  0.000   0.69
  3930   -0.0384   -0.126 -0.094   0.074  0.193   2.496  0.011    99.2  100.0     0.732   21.1    100.0   0.970  139  1000   1000  0.000   0.70
  3940   -0.0318   -0.108 -0.094   0.081  0.188   2.406  0.011   100.0   99.2     0.709   20.3    100.0   0.961  139  1000   1000  0.000   0.71
  3950   -0.0297   -0.098 -0.096   0.096  0.186   3.336  0.011    99.2  100.0     0.693   23.4    100.0   0.948  140  1000   1000  0.000   0.69
  3960   -0.0317   -0.059 -0.096   0.123  0.181   3.576  0.011   100.0  100.0     0.734   32.0    100.0   0.915  141  1000   1000  0.000   0.65
  3970    0.1559   -0.011 -0.096   0.169  0.180   5.071  0.058   100.0   99.2     0.661   43.8    100.0   0.923  141  1000   1000  0.000   0.71
  3980    0.2059   -0.110 -0.096   0.112  0.214   2.702  0.195    99.2  100.0     0.843   14.8    100.0   0.962  141  1000   1000  0.000   0.70
  3990   -0.1009   -0.160 -0.096   0.061  0.220   2.083  0.086   100.0  100.0     0.836   10.2     91.7   0.980  141  1000   1000  0.000   0.73
      TL @ step 4000: 500 mols, 2/2 epochs, nll 0.320, kl_after 1.75
  4000   -0.2103   -0.151 -0.101   0.064  0.215   1.859  0.005   100.0  100.0     0.844   10.9     75.0   0.991  141  1000   1000  0.000   0.74
      saved checkpoint @ step 4000 | examples: ['C/C(=N\\Nc1nncc2ccccc12)c1ccncc1', 'CCOC(=O)CCc1ccccc1C(F)(F)F', 'C[C@@H](C(=O)N(C)C)n1ccc2cc(Br)ccc21', 'COc1ccccc1/C=C1\\C(=O)Nc2ccc(F)cc21', 'O=C(CSc1nnnn1-c1ccccc1)c1ccccc1']
  4010   -0.1263   -0.141 -0.101   0.068  0.209   2.279  0.002   100.0  100.0     0.820   14.8    100.0   0.949  141  1000   1000  0.000   0.70
  4020   -0.0797   -0.131 -0.101   0.073  0.204   2.691  0.002   100.0  100.0     0.734   18.8    100.0   0.967  142  1000   1000  0.000   0.73
  4030   -0.0597   -0.095 -0.101   0.095  0.190   3.326  0.002   100.0  100.0     0.766   26.6     91.7   0.941  142  1000   1000  0.000   0.66
  4040   -0.0536   -0.062 -0.101   0.126  0.180   4.119  0.002    99.2   99.2     0.746   33.6    100.0   0.928  142  1000   1000  0.000   0.69
  4050   -0.0024   -0.024 -0.097   0.152  0.176   4.732  0.011   100.0   98.4     0.730   39.8    100.0   0.883  143  1000   1000  0.000   0.74
  4060    0.8910   -0.007 -0.097   0.204  0.203   4.751  0.292    99.2   99.2     0.802   31.2    100.0   0.936  145  1000   1000  0.000   0.83
  4070    0.2179   -0.123 -0.097   0.100  0.222   2.499  0.292   100.0  100.0     0.852   13.3     91.7   0.967  145  1000   1000  0.000   0.80
  4080   -0.2238   -0.157 -0.097   0.070  0.220   2.058  0.086    99.2  100.0     0.921    7.8     83.3   0.978  145  1000   1000  0.000   0.91
  4090   -0.2470   -0.153 -0.097   0.063  0.217   1.917  0.026   100.0  100.0     0.844    6.2    100.0   0.973  145  1000   1000  0.000   0.93
  4100   -0.1426   -0.157 -0.101   0.065  0.206   2.540  0.017    98.4  100.0     0.802   11.7    100.0   0.963  145  1000   1000  0.000   0.82
  4110   -0.0891   -0.140 -0.101   0.059  0.191   2.545  0.017    99.2  100.0     0.732   18.0     83.3   0.960  145  1000   1000  0.000   0.61
  4120   -0.0556   -0.129 -0.101   0.071  0.193   2.621  0.017    99.2  100.0     0.835   21.1    100.0   0.952  145  1000   1000  0.000   0.74
  4130   -0.0401   -0.126 -0.101   0.061  0.187   2.739  0.017   100.0   99.2     0.709   19.5    100.0   0.973  145  1000   1000  0.000   0.81
  4140   -0.0206   -0.125 -0.101   0.073  0.190   2.632  0.017    99.2   99.2     0.786   18.8     91.7   0.951  146  1000   1000  0.000   0.75
  4150   -0.0231   -0.111 -0.103   0.077  0.188   2.797  0.017   100.0  100.0     0.781   20.3     91.7   0.964  146  1000   1000  0.000   0.69
  4160   -0.0237   -0.088 -0.103   0.104  0.192   3.320  0.017   100.0  100.0     0.805   20.3    100.0   0.950  146  1000   1000  0.000   0.79
  4170   -0.0422   -0.053 -0.103   0.145  0.198   3.875  0.017   100.0  100.0     0.703   29.7    100.0   0.946  148  1000   1000  0.000   0.74
  4180   -0.0046   -0.037 -0.103   0.174  0.204   4.113  0.017    99.2  100.0     0.764   32.8    100.0   0.890  148  1000   1000  0.000   0.76
  4190    0.1732   -0.038 -0.103   0.175  0.213   3.925  0.086   100.0   99.2     0.764   27.3    100.0   0.901  149  1000   1000  0.000   0.77
  4200    0.1371   -0.107 -0.104   0.122  0.229   3.139  0.130   100.0  100.0     0.867   14.8     91.7   0.976  149  1000   1000  0.000   0.95
      saved checkpoint @ step 4200 | examples: ['CCCCOc1ncccc1-c1cc(C)nc2nc(SC)nn12', 'COc1ccc(-c2c[nH]c(C(F)(F)F)n2)cc1C(F)(F)F', 'O=C(NCc1nnc(-c2ccccc2)o1)c1cnccn1', 'CCCCCCCCNc1ccc(C(=O)OC)cc1', 'N=C(N)N/N=C/c1ccccn1']
  4210   -0.0484   -0.162 -0.104   0.074  0.228   2.051  0.086    99.2  100.0     0.890    9.4     91.7   0.970  149  1000   1000  0.000   0.86
  4220   -0.1531   -0.159 -0.104   0.058  0.217   1.658  0.011   100.0  100.0     0.852   12.5     83.3   0.989  149  1000   1000  0.000   0.79
  4230   -0.1264   -0.129 -0.104   0.072  0.200   2.247  0.001   100.0  100.0     0.812   18.0    100.0   0.990  149  1000   1000  0.000   0.81
  4240   -0.0779   -0.118 -0.104   0.082  0.200   2.429  0.001   100.0  100.0     0.781   21.1    100.0   0.956  149  1000   1000  0.000   0.64
  4250   -0.0499   -0.116 -0.106   0.072  0.180   2.982  0.001    99.2  100.0     0.732   29.7    100.0   0.968  150  1000   1000  0.000   0.69
  4260   -0.0676   -0.038 -0.106   0.135  0.172   4.321  0.001   100.0   99.2     0.669   41.4    100.0   0.920  150  1000   1000  0.000   0.78
  4270   -0.0228   -0.035 -0.106   0.143  0.170   4.801  0.008    99.2   96.9     0.699   46.9    100.0   0.914  152  1000   1000  0.000   0.75
  4280    0.9534   -0.024 -0.106   0.175  0.191   5.002  0.292    99.2   99.2     0.746   43.8    100.0   0.904  154  1000   1000  0.000   0.80
  4290    0.0660   -0.145 -0.106   0.087  0.232   2.347  0.292   100.0   99.2     0.898   10.2     91.7   0.982  154  1000   1000  0.000   0.74
  4300   -0.4514   -0.152 -0.109   0.067  0.219   1.963  0.058   100.0  100.0     0.883   14.1    100.0   0.990  154  1000   1000  0.000   0.73
  4310   -0.3095   -0.157 -0.109   0.052  0.209   2.023  0.026   100.0  100.0     0.828    7.8     91.7   0.961  154  1000   1000  0.000   0.74
  4320   -0.1676   -0.159 -0.109   0.049  0.200   2.569  0.026    99.2  100.0     0.764   11.7    100.0   0.976  154  1000   1000  0.000   0.71
  4330   -0.1053   -0.133 -0.109   0.073  0.198   2.787  0.026    99.2  100.0     0.748   23.4    100.0   0.942  154  1000   1000  0.000   0.64
  4340   -0.0790   -0.137 -0.109   0.055  0.192   2.277  0.026   100.0  100.0     0.844   18.8    100.0   0.959  154  1000   1000  0.000   0.65
  4350   -0.0355   -0.157 -0.111   0.058  0.207   2.336  0.026    99.2  100.0     0.795   16.4     91.7   0.951  154  1000   1000  0.000   0.73
  4360   -0.0383   -0.121 -0.111   0.071  0.193   2.512  0.026   100.0  100.0     0.742   25.0    100.0   0.952  154  1000   1000  0.000   0.72
  4370   -0.0174   -0.131 -0.111   0.072  0.203   2.542  0.026   100.0  100.0     0.758   17.2    100.0   0.923  154  1000   1000  0.000   0.72
  4380   -0.0151   -0.127 -0.111   0.055  0.182   2.613  0.026   100.0  100.0     0.719   26.6     91.7   0.975  154  1000   1000  0.000   0.69
  4390   -0.0180   -0.119 -0.111   0.073  0.192   2.519  0.026   100.0  100.0     0.727   28.9    100.0   0.957  154  1000   1000  0.000   0.71
  4400   -0.0199   -0.123 -0.113   0.075  0.198   2.461  0.026   100.0  100.0     0.766   24.2    100.0   0.952  154  1000   1000  0.000   0.71
      saved checkpoint @ step 4400 | examples: ['O=C(O)CCNCCCCNCc1ccc(Br)cc1', 'NCCCC1c2ccccc2Oc2ccccc21', 'O=C(Nc1ccccc1Br)c1ccc(C(=O)N2CCCC3(CCC3)C2)cc1', 'c1ccc(-c2ccncc2)cc1', 'Cc1ncccc1OCC1CNC1']
  4410    0.0040   -0.124 -0.113   0.086  0.202   2.735  0.026    99.2  100.0     0.717   22.7    100.0   0.944  155  1000   1000  0.000   0.74
  4420   -0.0084   -0.117 -0.113   0.075  0.192   2.429  0.026   100.0   99.2     0.780   21.9     91.7   0.957  155  1000   1000  0.000   0.74
  4430   -0.0093   -0.104 -0.113   0.099  0.203   2.668  0.026   100.0  100.0     0.805   24.2    100.0   0.917  155  1000   1000  0.000   0.69
  4440   -0.0117   -0.086 -0.113   0.110  0.196   2.928  0.026   100.0  100.0     0.789   25.8    100.0   0.947  156  1000   1000  0.000   0.75
  4450    0.0052   -0.110 -0.113   0.098  0.200   3.099  0.026    99.2  100.0     0.835   29.7    100.0   0.942  156  1000   1000  0.000   0.77
  4460   -0.0100   -0.075 -0.113   0.128  0.202   3.234  0.026   100.0  100.0     0.781   33.6    100.0   0.912  158  1000   1000  0.000   0.79
  4470    0.0108   -0.088 -0.113   0.150  0.215   3.416  0.026    97.7  100.0     0.760   37.5    100.0   0.867  159  1000   1000  0.000   0.78
  4480   -0.0154   -0.036 -0.113   0.184  0.220   4.170  0.026   100.0  100.0     0.836   38.3    100.0   0.910  159  1000   1000  0.000   0.74
  4490    0.0979   -0.048 -0.113   0.182  0.230   4.112  0.058   100.0  100.0     0.805   38.3    100.0   0.894  161  1000   1000  0.000   0.73
      TL @ step 4500: 500 mols, 2/2 epochs, nll 0.252, kl_after 3.14
  4500    0.0456   -0.066 -0.103   0.164  0.229   3.291  0.058   100.0  100.0     0.820   19.5    100.0   0.918  162  1000   1000  0.000   1.06
  4510    0.0311   -0.075 -0.103   0.157  0.224   3.349  0.058    99.2  100.0     0.858   18.8    100.0   0.938  165  1000   1000  0.000   1.03
  4520    0.0144   -0.154 -0.103   0.088  0.211   2.345  0.058    96.9  100.0     0.855   13.3    100.0   0.958  165  1000   1000  0.000   0.99
  4530   -0.0131   -0.121 -0.103   0.118  0.232   2.366  0.058    99.2  100.0     0.858   17.2    100.0   0.957  166  1000   1000  0.000   1.07
  4540   -0.0385   -0.131 -0.103   0.092  0.224   2.011  0.038   100.0  100.0     0.812   10.2     83.3   0.951  166  1000   1000  0.000   1.16
  4550   -0.0335   -0.094 -0.107   0.145  0.239   2.769  0.038   100.0  100.0     0.859   18.8    100.0   0.950  166  1000   1000  0.000   1.12
  4560   -0.0220   -0.106 -0.107   0.122  0.220   2.722  0.038    99.2  100.0     0.850   24.2    100.0   0.966  166  1000   1000  0.000   1.08
  4570   -0.0079   -0.066 -0.107   0.167  0.225   3.460  0.038    99.2  100.0     0.827   24.2    100.0   0.935  167  1000   1000  0.000   1.10
  4580   -0.0098   -0.082 -0.107   0.143  0.226   2.922  0.038   100.0  100.0     0.812   22.7    100.0   0.932  168  1000   1000  0.000   1.08
  4590   -0.0153   -0.066 -0.107   0.163  0.229   3.372  0.038   100.0  100.0     0.781   25.0    100.0   0.949  169  1000   1000  0.000   1.38
  4600   -0.0106   -0.041 -0.108   0.184  0.225   3.681  0.038   100.0  100.0     0.781   28.1    100.0   0.944  170  1000   1000  0.000   1.40
      saved checkpoint @ step 4600 | examples: ['Cc1ccc(NC(=O)C2CC(=O)N(C3CCCC3)C2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1', 'COc1ccc(S(=O)(=O)NC2CCS(=O)(=O)C2)cc1F', 'CC(C)(C)NS(=O)(=O)c1ccc2c(c1)C(=O)C1CC2C1Cc1ccccc1', 'O=C(O)c1cccc(CCCc2ccccc2)c1', 'c1ccc2cc(CCOCC3CCCO3)ccc2c1']
  4610    0.0732   -0.032 -0.108   0.198  0.230   3.380  0.086   100.0  100.0     0.914   25.8    100.0   0.939  171  1000   1000  0.000   0.81
  4620   -0.0086   -0.110 -0.108   0.131  0.234   2.715  0.058    99.2  100.0     0.906   18.0    100.0   0.942  171  1000   1000  0.000   0.78
  4630   -0.0641   -0.134 -0.108   0.093  0.227   1.950  0.038   100.0  100.0     0.875   16.4    100.0   0.963  171  1000   1000  0.000   0.85
